2025-10-20 22:23:16,094 - MainProcess - INFO - Starting processing with 8 workers, batch size of 1000, and task timeout of 300s.
2025-10-20 22:27:49,485 - ForkProcess-103 - WARNING - [4ryd] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 164 O, 3, is greater than permitted
2025-10-20 22:27:49,699 - ForkProcess-102 - WARNING - [4xx3] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 280 O, 3, is greater than permitted
2025-10-20 22:27:49,982 - ForkProcess-99 - WARNING - [4q1x] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 50 O, 3, is greater than permitted
2025-10-20 22:27:50,536 - ForkProcess-97 - WARNING - [4zt5] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 61 O, 3, is greater than permitted
2025-10-20 22:27:50,866 - ForkProcess-97 - WARNING - [5k0s] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 57 O, 3, is greater than permitted
2025-10-20 22:27:51,062 - ForkProcess-98 - WARNING - [5hex] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 248 O, 3, is greater than permitted
2025-10-20 22:27:51,624 - ForkProcess-102 - WARNING - [5hzn] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 157 O, 3, is greater than permitted
2025-10-20 22:27:52,118 - ForkProcess-99 - WARNING - [5kr8] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:27:52,277 - ForkProcess-104 - WARNING - [5ecv] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 358 O, 3, is greater than permitted
2025-10-20 22:27:52,397 - ForkProcess-100 - WARNING - [5eob] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 304 O, 3, is greater than permitted
2025-10-20 22:27:52,722 - ForkProcess-97 - WARNING - [5kqf] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:27:52,949 - ForkProcess-99 - WARNING - [5t4b] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 303 O, 3, is greater than permitted
2025-10-20 22:27:52,967 - ForkProcess-102 - WARNING - [5k5e] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 124 O, 3, is greater than permitted
2025-10-20 22:27:56,810 - ForkProcess-101 - WARNING - [5ivt] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 249 O, 3, is greater than permitted
2025-10-20 22:27:56,945 - ForkProcess-99 - WARNING - [5koq] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 329 O, 3, is greater than permitted
2025-10-20 22:27:57,236 - ForkProcess-98 - WARNING - [5k0b] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 191 O, 3, is greater than permitted
2025-10-20 22:27:57,257 - ForkProcess-100 - WARNING - [5ism] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 227 O, 3, is greater than permitted
2025-10-20 22:27:57,617 - ForkProcess-99 - WARNING - [5lrk] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 360 O, 3, is greater than permitted
2025-10-20 22:27:57,721 - ForkProcess-104 - WARNING - [5jlz] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 305 O, 3, is greater than permitted
2025-10-20 22:27:57,749 - ForkProcess-103 - WARNING - [5kos] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 353 O, 3, is greater than permitted
2025-10-20 22:27:57,791 - ForkProcess-100 - WARNING - [5k0t] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 57 O, 3, is greater than permitted
2025-10-20 22:27:58,165 - ForkProcess-100 - WARNING - [5dsx] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 125 O, 3, is greater than permitted
2025-10-20 22:27:58,290 - ForkProcess-103 - WARNING - [5t4f] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 279 O, 3, is greater than permitted
2025-10-20 22:27:58,307 - ForkProcess-98 - WARNING - [5iee] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 31 O, 3, is greater than permitted
2025-10-20 22:27:58,512 - ForkProcess-99 - WARNING - [5dv2] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 153 O, 3, is greater than permitted
2025-10-20 22:27:58,552 - ForkProcess-97 - WARNING - [5sy2] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 271 O, 3, is greater than permitted
2025-10-20 22:27:58,563 - ForkProcess-100 - WARNING - [5b1s] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 169 O, 3, is greater than permitted
2025-10-20 22:27:58,702 - ForkProcess-101 - WARNING - [5hn7] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 154 O, 3, is greater than permitted
2025-10-20 22:27:58,756 - ForkProcess-102 - WARNING - [5emk] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 295 O, 3, is greater than permitted
2025-10-20 22:27:58,814 - ForkProcess-100 - WARNING - [5ezz] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 78 O, 3, is greater than permitted
2025-10-20 22:27:58,877 - ForkProcess-103 - WARNING - [5dt2] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 139 O, 3, is greater than permitted
2025-10-20 22:27:59,471 - MainProcess - INFO - Batch 13 results saved. Total processed so far: 13000
2025-10-20 22:27:59,471 - MainProcess - INFO - --- Starting Batch 14/19 (Size: 1000) ---
2025-10-20 22:27:59,970 - ForkProcess-112 - WARNING - [5emm] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 261 O, 3, is greater than permitted
2025-10-20 22:27:59,987 - ForkProcess-110 - WARNING - [5fum] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 128 O, 3, is greater than permitted
2025-10-20 22:28:00,078 - ForkProcess-111 - WARNING - [5ans] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 316 O, 3, is greater than permitted
2025-10-20 22:28:00,464 - ForkProcess-110 - WARNING - [5hzx] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 252 O, 3, is greater than permitted
2025-10-20 22:28:00,505 - ForkProcess-109 - WARNING - [5dry] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 150 O, 3, is greater than permitted
2025-10-20 22:28:00,505 - ForkProcess-111 - WARNING - [5hkb] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 20 O, 3, is greater than permitted
2025-10-20 22:28:00,746 - ForkProcess-107 - WARNING - [5eml] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 284 O, 3, is greater than permitted
2025-10-20 22:28:00,832 - ForkProcess-112 - WARNING - [5f00] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 78 O, 3, is greater than permitted
2025-10-20 22:28:01,517 - ForkProcess-111 - WARNING - [5dv4] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 275 O, 3, is greater than permitted
2025-10-20 22:28:01,533 - ForkProcess-107 - WARNING - [5tol] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 251 O, 3, is greater than permitted
2025-10-20 22:28:01,581 - ForkProcess-105 - WARNING - [5emj] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 310 O, 3, is greater than permitted
2025-10-20 22:28:01,933 - ForkProcess-108 - WARNING - [5sz9] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 277 O, 3, is greater than permitted
2025-10-20 22:28:02,090 - ForkProcess-108 - WARNING - [5f1u] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 389 O, 3, is greater than permitted
2025-10-20 22:28:02,231 - ForkProcess-109 - WARNING - [5f01] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 78 O, 3, is greater than permitted
2025-10-20 22:28:02,308 - ForkProcess-106 - WARNING - [5drt] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 185 O, 3, is greater than permitted
2025-10-20 22:28:02,511 - ForkProcess-112 - WARNING - [5t4e] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 303 O, 3, is greater than permitted
2025-10-20 22:28:02,589 - ForkProcess-108 - WARNING - [5k8v] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 331 O, 3, is greater than permitted
2025-10-20 22:28:02,962 - ForkProcess-112 - WARNING - [5ivs] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 248 O, 3, is greater than permitted
2025-10-20 22:28:02,972 - ForkProcess-108 - WARNING - [5lax] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 305 O, 3, is greater than permitted
2025-10-20 22:28:03,432 - ForkProcess-111 - WARNING - [5enm] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 78 O, 3, is greater than permitted
2025-10-20 22:28:03,664 - ForkProcess-112 - WARNING - [5ezx] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 78 O, 3, is greater than permitted
2025-10-20 22:28:03,671 - ForkProcess-106 - WARNING - [5enk] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 78 O, 3, is greater than permitted
